Unnamed: 0,id_,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes
7202,005367bd-a3ef-4c7e-a0be-6d6940311ec4,47.0,divorciado,basico,55328,0.0,1.0,24-febrero-2018,Murcia,Sur,37.942,-5.383,Nuevo,8
7203,00fda5a9-7fd2-4145-940f-3669e91fa9df,,casado,bachillerato,34310,0.0,0.0,25-mayo-2019,Barcelona,Este,41.324,0.015,Nuevo,9
7204,b750a2a0-e8d7-4e8c-895a-4118b0981660,33.0,casado,basico,67450,0.0,0.0,10-enero-2022,Granada,Sur,39.944,-6.962,Recurrente,12
7205,02003ad6-f2c2-4f68-9dd2-94cdbfbc8b83,29.0,soltero,bachillerato,33315,0.0,1.0,27-octubre-2022,Vigo,Norte,40.363,-4.89,Nuevo,6
7206,e4bee81c-d2a6-4673-b529-2996ea09fbef,57.0,casado,bachillerato,57184,0.0,0.0,26-mayo-2018,Sevilla,Sur,42.27,-4.102,Recurrente,8
7207,8e6fdf6c-3d74-47d7-a41d-b530a1d34bd5,50.0,SOLTERO,master,71805,0.0,1.0,24-agosto-2022,Bilbao,Norte,43.073,1.424,Recurrente,10
7208,a1637d19-4e29-4e6a-a860-24002a31e44d,31.0,casado,bachillerato,42564,0.0,0.0,17-noviembre-2022,Murcia,Sur,38.291,-3.666,Recurrente,6
7209,1285b880-9d3b-4068-99f9-04bfedae71de,41.0,casado,bachillerato,27863,1.0,1.0,20-noviembre-2022,Malaga,Sur,41.72,-1.342,Recurrente,7
7210,e7232113-6899-4775-8ce8-43ee39b48aa3,36.0,Casado,basico,21414,0.0,0.0,11-abril-2019,Malaga,Sur,40.495,1.632,Recurrente,6
7211,acc85b6b-a0e7-4f18-ba58-3d26f222a699,25.0,divorciado,basico,43165,0.0,0.0,1-octubre-2019,Barcelona,Este,38.18,-7.327,Recurrente,4
7212,f92a8fd7-c54e-43a6-93b5-ba1d13375b86,42.0,soltero,bachillerato,56239,1.0,1.0,20-diciembre-2018,Valencia,Este,40.853,-0.675,Recurrente,8
7213,8c1204ec-b540-488a-9bc9-865dd0371736,35.0,divorciado,basico,108553,1.0,0.0,1-abril-2021,Barcelona,Este,40.911,-0.689,Recurrente,13
7214,bec6c3f2-02dc-4acf-8146-fa556cc6dc77,28.0,SOLTERO,bachillerato,64448,0.0,0.0,8-octubre-2018,Bilbao,Norte,42.151,-2.232,Recurrente,12
7215,679097f4-dffe-42df-ae52-a1c9732c351d,,Soltero,bachillerato,41415,1.0,0.0,17-julio-2019,Malaga,Sur,39.043,2.153,Nuevo,14
7216,79ce2499-b554-4b6e-8bcc-76079c813763,20.0,Casado,bachillerato,27380,0.0,0.0,14-octubre-2020,Vigo,Norte,42.085,-2.487,VIP,3
7217,420a4345-eac7-482d-a2f4-18edabf25c52,35.0,Soltero,grado universitario,38860,1.0,1.0,22-marzo-2020,Granada,Sur,37.833,-7.059,VIP,9
7218,9bfaa20b-a173-4728-95f5-1e78b5864d66,39.0,casado,master,74512,1.0,0.0,27-diciembre-2019,Bilbao,Norte,39.459,-0.745,VIP,6
7219,6a972d42-d790-447b-8090-4aa56d1b6b54,29.0,CASADO,basico,86488,0.0,1.0,2-mayo-2019,Bilbao,Norte,40.644,-3.87,Corporativo,12
7220,17a963f3-2a30-4fb5-a2e6-9aa8170fb81c,48.0,CASADO,grado universitario,33185,0.0,0.0,21-febrero-2019,Valencia,Este,40.488,3.193,Recurrente,6
7221,793c32f2-d8d6-48fb-afb6-4bfcd4ee03af,39.0,Soltero,grado universitario,37538,1.0,0.0,2-diciembre-2020,Vigo,Norte,36.366,1.005,Recurrente,6
7222,1b4752aa-45ec-462f-b6a1-7ae2361bc580,47.0,SOLTERO,grado universitario,69341,1.0,1.0,19-noviembre-2018,Granada,Sur,38.646,-7.315,Recurrente,6
7223,a4cb7762-2660-453d-893d-1acb84b5b1aa,38.0,Soltero,grado universitario,67592,1.0,0.0,11-junio-2019,Bilbao,Norte,38.39,-4.408,VIP,10
7224,afd1fd41-d5e8-48bc-b4cf-988611fc1006,30.0,Casado,grado universitario,33701,0.0,0.0,11-mayo-2018,Sevilla,Sur,43.261,-7.067,Nuevo,7
7225,0edae8df-9e65-412b-975c-4a5cdebf9c6a,41.0,Soltero,,53370,0.0,0.0,20-junio-2019,Granada,Sur,43.265,2.126,Recurrente,9
7226,f9a3cc34-cc15-4b07-b518-b0ac0294c32e,24.0,Soltero,bachillerato,34437,1.0,0.0,12-junio-2019,Madrid,Centro,38.72,-8.624,Recurrente,6
7227,11e51a78-b2bb-4c3b-87b7-9149cad7ffe1,47.0,Casado,grado universitario,61867,0.0,0.0,8-febrero-2020,Bilbao,Norte,41.896,-4.039,Nuevo,10
7228,98e42655-b9c6-4367-a07e-609837240e45,28.0,Divorciado,grado universitario,41247,0.0,0.0,12-mayo-2019,Barcelona,Este,40.142,-6.465,Nuevo,7
7229,c4c9a80f-e472-457f-9890-c270b73e8d5e,52.0,CASADO,master,36247,0.0,0.0,11-febrero-2018,Zaragoza,Centro,38.968,-3.421,Nuevo,7
7230,e1a2ee3e-abbf-4292-9f93-69db978083aa,36.0,SOLTERO,grado universitario,55279,0.0,1.0,20-octubre-2019,Granada,Sur,41.865,0.745,Recurrente,6
7231,8303548e-8474-4852-8870-4ee4c2a7fe34,54.0,CASADO,doctorado,42382,0.0,1.0,28-junio-2022,Madrid,Centro,43.141,-8.71,VIP,10
7232,f27d5d44-ccee-411a-877c-58193b4e9abc,25.0,Soltero,grado universitario,54708,,0.0,22-noviembre-2020,Sevilla,Sur,38.697,-5.764,Nuevo,8
7233,1fba3a0d-d7cc-4ab2-9b65-fac4f424ca76,31.0,casado,grado universitario,28461,0.0,0.0,10-febrero-2019,Madrid,Centro,37.264,1.291,Corporativo,10
7234,bae907ec-9e16-42f3-9025-af14232c51e7,45.0,CASADO,master,30412,0.0,1.0,17-septiembre-2022,Vigo,Norte,43.125,-5.4,Nuevo,8
7235,3f6ebba2-e75a-4ce0-96c2-9daaf207dff6,55.0,DIVORCIADO,grado universitario,39902,1.0,0.0,25-febrero-2021,Barcelona,Este,41.311,-5.192,Nuevo,5
7236,0d951ff9-b869-42f4-bdeb-c5e49c6a34bc,62.0,CASADO,grado universitario,31510,0.0,1.0,17-mayo-2021,Vigo,Norte,37.617,-5.516,VIP,7
7237,ad425e4f-4452-43f7-b87a-19bb41ee8975,41.0,SOLTERO,master,35212,1.0,0.0,5-mayo-2018,Sevilla,Sur,36.064,-0.605,Corporativo,11
7238,3cb1c350-3933-40ed-8909-29bfd13d3748,64.0,casado,basico,40297,1.0,1.0,30-abril-2019,Madrid,Centro,40.974,1.893,Nuevo,7
7239,13311cc3-c046-4159-95d3-116c24e323be,36.0,Divorciado,master,32815,0.0,0.0,28-noviembre-2019,Bilbao,Norte,40.672,-4.38,Nuevo,5
7240,d32bfbd6-12e9-4870-9cb3-e3c9018b7e4b,54.0,soltero,master,73421,1.0,0.0,7-junio-2021,Murcia,Sur,37.679,2.957,Nuevo,11
7241,0f7163b1-6a6b-4b7f-8f09-2d39cd8c9159,28.0,casado,grado universitario,30818,1.0,1.0,22-marzo-2018,Valencia,Este,40.818,-7.117,Nuevo,5
7242,61208e65-73b7-463a-b2ec-68bdad86cff3,,soltero,basico,39462,0.0,0.0,21-febrero-2019,Zaragoza,Centro,37.158,1.72,Recurrente,11
7243,0d758229-0bcc-4378-b060-ebe53ed74044,18.0,SOLTERO,bachillerato,39781,1.0,1.0,27-diciembre-2022,Sevilla,Sur,39.03,-4.643,Recurrente,8
7244,41ac2f12-3d34-4111-8169-565c6a5f8210,25.0,,bachillerato,43074,0.0,0.0,15-junio-2019,Malaga,Sur,38.335,-6.917,Nuevo,3
7245,e6dfb653-188d-44ca-9fc1-a23461bbe53e,46.0,Soltero,bachillerato,36232,1.0,0.0,5-mayo-2022,Barcelona,Este,42.48,-0.65,Nuevo,11
7246,92848ff5-0f73-4f90-9446-11756eaf5aea,23.0,Casado,grado universitario,57183,1.0,0.0,8-noviembre-2018,Bilbao,Norte,38.191,-5.901,Recurrente,7
7247,8949eb54-96d3-42c5-b255-13d5ee85c548,,SOLTERO,master,58628,1.0,0.0,4-abril-2022,Granada,Sur,38.113,-7.28,Corporativo,4
7248,85083747-7922-4096-b015-f2843163aea5,52.0,Casado,grado universitario,33169,0.0,0.0,14-diciembre-2019,Barcelona,Este,41.657,-2.972,Recurrente,9
7249,9b8a753e-9295-4f28-9b00-8be211d192f4,33.0,casado,bachillerato,60499,1.0,1.0,12-enero-2019,Valencia,Este,36.13,-6.826,Recurrente,15
7250,24d05d8b-977f-48cb-8fc5-c4d28bbd4337,27.0,divorciado,,32629,0.0,0.0,14-abril-2021,Barcelona,Este,41.392,-2.585,Nuevo,8
7251,0fdf0cae-4686-44d3-8e39-d717d0e610c5,34.0,CASADO,master,39522,1.0,0.0,3-noviembre-2020,Bilbao,Norte,36.353,2.497,VIP,6
7252,edf2b4db-8b90-45d2-a2f1-aad9bd3e3461,27.0,Casado,grado universitario,41179,0.0,0.0,5-septiembre-2018,Madrid,Centro,36.42,-8.951,Nuevo,11
7253,3c5674b9-3e1e-4026-927a-1549b4058321,39.0,CASADO,bachillerato,27028,0.0,1.0,4-mayo-2022,Madrid,Centro,39.679,-4.485,Recurrente,9
7254,7d6e926a-6473-4659-9ca6-e51212dc0a7d,41.0,Soltero,grado universitario,32052,1.0,0.0,9-octubre-2021,Valencia,Este,43.183,-1.414,Recurrente,8
7255,7d3c62e1-0a1d-437d-9c69-e2a47a3565cc,,CASADO,grado universitario,24479,0.0,1.0,23-noviembre-2019,Murcia,Sur,37.22,-2.989,VIP,7
7256,95cef19c-9121-4efe-9d8e-e4736ba9ff84,62.0,CASADO,bachillerato,42994,1.0,1.0,10-julio-2022,Malaga,Sur,38.281,-1.744,Recurrente,7
7257,9ce57b66-6938-4182-a583-17cfc0cb0e19,31.0,Soltero,grado universitario,27604,0.0,0.0,5-marzo-2018,Zaragoza,Centro,41.108,-8.712,Recurrente,6
7258,9561eede-83a8-49fb-928d-5db6a1839cca,58.0,Divorciado,grado universitario,70908,1.0,0.0,7-noviembre-2022,Valencia,Este,42.695,-2.435,Nuevo,12
7259,6414c2f8-280a-47d1-96c6-6291d1d6c8b6,26.0,SOLTERO,bachillerato,34589,1.0,0.0,7-febrero-2020,Granada,Sur,39.714,-0.88,Nuevo,9
7260,a46eb9e7-624a-445b-89a7-1f8fc8e49f41,41.0,Soltero,master,54091,1.0,0.0,7-enero-2022,Sevilla,Sur,39.73,-1.637,Recurrente,14
7261,18f891c5-d851-46b2-97ac-7c05ae0569f9,55.0,DIVORCIADO,master,52724,0.0,0.0,16-junio-2022,Zaragoza,Centro,38.335,-8.477,Recurrente,12
7262,0308784f-ad2b-4af4-8440-8bb0069d0973,55.0,CASADO,grado universitario,31951,1.0,0.0,10-marzo-2022,Zaragoza,Centro,38.83,-7.708,Recurrente,10
7263,ae64b9d6-cb2c-4c5d-a82e-f7b1641e075a,35.0,casado,basico,34916,0.0,0.0,22-julio-2018,Granada,Sur,37.058,-0.532,Recurrente,5
7264,3c1683f4-b5bc-4c66-9fc1-6c58d082e451,47.0,soltero,,34797,1.0,0.0,5-enero-2020,Malaga,Sur,36.911,-7.213,VIP,9
7265,6b25f8f0-9f66-4519-91d2-ee9708e45727,45.0,Casado,grado universitario,45183,1.0,0.0,9-junio-2018,Bilbao,Norte,41.514,-5.189,Nuevo,9
7266,f97a75ed-35f6-4484-a3db-53fe974b16dd,33.0,casado,master,101407,0.0,0.0,17-marzo-2019,Vigo,Norte,39.634,-3.523,Nuevo,9
7267,d5073f16-851c-43b7-b079-2919132d03c6,,SOLTERO,grado universitario,44387,0.0,0.0,27-diciembre-2020,Malaga,Sur,41.83,-3.582,Nuevo,11
7268,de5489fb-3879-457b-a5fa-3eb7c117040b,64.0,Casado,basico,34003,0.0,1.0,21-junio-2021,Sevilla,Sur,40.864,-8.321,Nuevo,6
7269,559b79f1-b549-450e-8b5d-a49f44282327,46.0,SOLTERO,basico,45801,1.0,1.0,18-febrero-2019,Madrid,Centro,36.026,-3.446,Nuevo,8
7270,dfe00334-c472-413c-a6fd-138f121ea47e,47.0,soltero,bachillerato,27647,0.0,0.0,,Murcia,Sur,39.778,-3.811,Nuevo,9
7271,595c673a-4599-4886-8d42-311512f5650b,49.0,Soltero,grado universitario,30895,0.0,0.0,11-diciembre-2019,Murcia,Sur,40.122,-5.536,Nuevo,10
7272,fd26fee7-ddcd-4686-b81a-9c5b98afeee7,21.0,soltero,grado universitario,71384,0.0,0.0,6-diciembre-2020,Sevilla,Sur,37.028,-2.636,Nuevo,9
7273,101ac749-7136-40cf-82e3-3604d40d9a48,46.0,Soltero,,37453,1.0,0.0,30-diciembre-2019,Malaga,Sur,43.171,-0.014,Recurrente,13
7274,0f5c9ec2-d89b-42cc-a243-3dbb67eb5275,27.0,casado,grado universitario,30454,1.0,0.0,6-octubre-2022,Murcia,Sur,41.986,3.204,Corporativo,5
7275,1296ed26-4d62-4f61-a28c-84ac5989a27d,32.0,CASADO,master,26236,0.0,0.0,1-julio-2021,Murcia,Sur,42.749,2.92,Recurrente,14
7276,64b0cccf-dd39-44f4-8027-a5c8bb5ddcd5,68.0,SOLTERO,,40125,0.0,0.0,13-marzo-2021,Granada,Sur,40.48,-0.541,VIP,10
7277,6cb06ab8-8715-4bff-98c5-a167e818265d,37.0,CASADO,basico,26789,0.0,0.0,21-febrero-2018,Zaragoza,Centro,42.244,-6.103,Recurrente,9
7278,8d3cbac5-950f-4138-80dc-4d1e13f99083,30.0,SOLTERO,grado universitario,62314,,0.0,22-agosto-2022,Sevilla,Sur,37.353,1.204,Recurrente,4
7279,0694c316-988b-4901-8a20-622df1394591,55.0,CASADO,master,52643,1.0,0.0,17-abril-2021,Bilbao,Norte,42.407,-4.898,VIP,9
7280,51413b6a-1b37-43e2-a386-927db1148e16,28.0,Divorciado,basico,33434,1.0,0.0,29-noviembre-2022,Bilbao,Norte,42.903,-6.636,VIP,7
7281,fd8a0021-2d43-4dee-83dd-d06312da3f13,34.0,Casado,bachillerato,77974,0.0,0.0,14-junio-2020,Barcelona,Este,36.143,-4.997,Nuevo,11
7282,078b5cbe-9877-4fb0-89d6-18f59f263a1d,56.0,CASADO,grado universitario,34810,0.0,1.0,24-mayo-2021,Valencia,Este,40.807,-8.308,Nuevo,7
7283,0ac8c228-2434-4459-984f-12b45a20f415,41.0,Soltero,bachillerato,37435,0.0,0.0,24-julio-2020,Valencia,Este,36.712,-4.138,Corporativo,10
7284,70d6f650-e060-4796-9615-b1e4b6fa4ae0,20.0,Soltero,master,31121,1.0,0.0,22-abril-2022,Zaragoza,Centro,40.852,0.854,VIP,8
7285,17aafbd6-efc8-4dcf-b529-aae2bab51683,47.0,CASADO,grado universitario,50926,1.0,0.0,14-julio-2021,Bilbao,Norte,42.72,-8.904,Recurrente,8
7286,5f525183-168f-43ba-8d1e-ba29fb5102f2,35.0,CASADO,basico,27641,0.0,0.0,17-diciembre-2019,Zaragoza,Centro,37.353,-8.999,Recurrente,10
7287,5a104f43-82d2-452d-aeb4-eb744737818e,60.0,casado,master,33981,0.0,0.0,16-marzo-2021,Madrid,Centro,39.704,-6.834,VIP,8
7288,525be80b-2d6d-4edf-861c-04bbb3f91efb,32.0,DIVORCIADO,grado universitario,32261,0.0,1.0,20-julio-2018,Vigo,Norte,36.719,-6.585,Recurrente,9
7289,91d6a20c-256e-47d7-8322-7240ef6c02de,54.0,soltero,grado universitario,44290,0.0,0.0,19-mayo-2021,Vigo,Norte,40.879,-1.079,Nuevo,3
7290,258efaab-8356-4f87-a41b-0765dc34895f,63.0,casado,,25315,1.0,0.0,22-abril-2020,Murcia,Sur,36.889,-7.028,Recurrente,3
7291,93c45a36-1592-4a78-9412-9f831939dd82,29.0,Casado,grado universitario,38660,0.0,0.0,30-junio-2019,Malaga,Sur,43.289,-4.1,Nuevo,6
7292,66608109-196b-43d9-9272-639c653df22b,37.0,soltero,master,62240,1.0,0.0,5-abril-2022,Bilbao,Norte,38.405,-1.153,Nuevo,11
7293,52522a17-87b7-478a-8428-9717195e6264,45.0,SOLTERO,basico,26570,1.0,1.0,5-abril-2022,Barcelona,Este,37.386,-6.014,Recurrente,10
7294,5c212e2c-fc11-452f-877b-384889ec096d,,Casado,bachillerato,52034,0.0,0.0,12-abril-2018,Barcelona,Este,43.147,-6.913,VIP,5
7295,268ca800-7039-4dad-8082-04a6c1ad9244,44.0,SOLTERO,master,56166,0.0,0.0,28-enero-2021,Sevilla,Sur,40.832,1.913,Nuevo,11
7296,31d5fd11-e7cf-40a7-8ff2-eafd0bdebf30,37.0,Casado,bachillerato,37996,0.0,0.0,23-marzo-2018,Valencia,Este,39.656,-6.304,Nuevo,4
7297,e156b85f-9d60-4787-9fef-1b849295e51a,,Casado,basico,19995,1.0,0.0,20-abril-2020,Sevilla,Sur,41.652,1.984,Recurrente,8
7298,4284725e-5b32-41a2-9cc8-761ab4a097b4,41.0,CASADO,basico,51222,0.0,0.0,4-octubre-2022,Zaragoza,Centro,42.493,2.649,Nuevo,8
7299,4620c5a2-2990-4739-b4f4-abf24f92a69c,41.0,Casado,grado universitario,61415,1.0,0.0,4-julio-2020,Bilbao,Norte,42.068,2.41,Nuevo,10
7300,9ad0228c-f74e-43e4-a88b-6ad261a0482c,,Casado,grado universitario,75344,1.0,1.0,10-septiembre-2018,Granada,Sur,38.668,-3.069,Nuevo,10
7301,62b92bc2-4f8d-479c-abfa-0edef5fae4f3,32.0,CASADO,basico,41737,1.0,1.0,24-marzo-2019,Barcelona,Este,38.971,-0.127,VIP,13
7302,79f30489-6fbd-48f6-82db-4e4554d385f8,33.0,Divorciado,bachillerato,22466,1.0,1.0,25-febrero-2018,Malaga,Sur,39.95,-5.965,Recurrente,7
7303,a106b723-d59a-4594-906b-270960602a0f,38.0,soltero,grado universitario,50889,0.0,0.0,10-diciembre-2021,Valencia,Este,40.397,-8.209,Recurrente,8
7304,ba4f6afa-7d1b-4efd-b118-d29f14f61262,39.0,divorciado,grado universitario,23488,1.0,0.0,24-junio-2022,Valencia,Este,38.258,-2.607,Corporativo,11
7305,d0226205-ea79-4219-a229-17dc1c3720ce,34.0,SOLTERO,bachillerato,48004,1.0,1.0,23-mayo-2019,Bilbao,Norte,37.021,-7.747,Nuevo,10
7306,f529bfd5-5730-412b-97d3-f94c5bcd3a7a,44.0,SOLTERO,grado universitario,54235,0.0,1.0,20-mayo-2019,Granada,Sur,39.291,0.581,Recurrente,3
7307,7ef18091-b60e-4433-8a0f-59583ea37a0e,18.0,CASADO,grado universitario,63001,0.0,0.0,23-noviembre-2020,Granada,Sur,42.114,-2.768,Recurrente,8
7308,7a3635d8-eee9-4dac-84d9-33164d99b601,31.0,Soltero,basico,34207,0.0,0.0,18-diciembre-2021,Vigo,Norte,38.072,-8.216,Corporativo,6
7309,cf88d761-99ee-40e4-8e19-73c096d9b161,36.0,SOLTERO,bachillerato,28880,0.0,0.0,1-septiembre-2022,Madrid,Centro,38.811,-0.149,VIP,9
7310,aed4036f-b701-46b1-a591-a363e30fa63d,29.0,Soltero,master,41986,0.0,0.0,1-noviembre-2022,Bilbao,Norte,38.055,-3.023,Recurrente,11
7311,14631b72-5d9c-45e6-a2ae-520945d79f75,61.0,Casado,master,25303,0.0,0.0,3-octubre-2020,Vigo,Norte,40.573,-3.307,Recurrente,9
7312,5bb4058c-3669-4c07-ac83-621b7e1a29b1,40.0,casado,bachillerato,35497,1.0,0.0,22-marzo-2021,Malaga,Sur,43.139,-2.077,Recurrente,9
7313,d49f0922-cb8b-4053-b115-04ccfe006e65,42.0,SOLTERO,master,32037,0.0,0.0,11-marzo-2018,Sevilla,Sur,37.351,0.702,Nuevo,8
7314,bf3662a6-2be9-456a-aa08-40476eaf11b4,34.0,casado,grado universitario,58236,0.0,0.0,4-mayo-2018,Barcelona,Este,41.846,-7.271,Recurrente,5
7315,6e99c240-972a-434c-9d47-c78977e2f4fc,40.0,SOLTERO,doctorado,68855,0.0,0.0,2-noviembre-2022,Bilbao,Norte,40.985,-7.604,Nuevo,7
7316,b00a680a-023e-4a59-bf59-eb8515df9dec,24.0,DIVORCIADO,doctorado,49491,0.0,0.0,15-marzo-2019,Granada,Sur,43.405,-6.894,Nuevo,6
7317,7866a970-6894-4ff4-8afb-769777437e8d,38.0,soltero,grado universitario,55377,1.0,1.0,27-octubre-2020,Valencia,Este,36.747,-5.245,Nuevo,7
7318,8d710d52-2cdf-41de-b4a4-181eb2f007be,28.0,casado,grado universitario,42096,,0.0,4-junio-2019,Barcelona,Este,42.814,0.226,Nuevo,9
7319,d434b2af-d0f4-4bf0-8c86-4edb22a09f33,36.0,CASADO,basico,40874,0.0,1.0,29-noviembre-2018,Vigo,Norte,42.056,-1.697,Nuevo,3
7320,c01477b7-59ea-4874-aee6-d60fdfcb242a,18.0,casado,grado universitario,23705,0.0,0.0,19-enero-2022,Vigo,Norte,42.793,-8.232,Recurrente,9
7321,3bf0fdc7-4f30-426e-b525-45fef238e0c0,,divorciado,bachillerato,46162,0.0,0.0,25-junio-2020,Murcia,Sur,41.632,1.095,VIP,7
7322,09985803-ca41-4864-ba20-e66277019dfc,59.0,SOLTERO,grado universitario,53924,1.0,0.0,23-julio-2018,Bilbao,Norte,38.11,-8.44,VIP,7
7323,c1981bc3-be33-4d68-810d-f787f8248fbb,51.0,Casado,basico,36936,0.0,1.0,5-noviembre-2019,Bilbao,Norte,39.128,-6.454,Nuevo,7
7324,53041e59-3220-4087-a836-284aa3160009,57.0,CASADO,master,37527,1.0,0.0,23-febrero-2020,Murcia,Sur,36.815,1.922,Nuevo,10
7325,5910de20-0fc9-4be2-aae3-93a30d8d62ba,58.0,Casado,doctorado,20400,1.0,0.0,5-febrero-2020,Madrid,Centro,36.016,-4.697,Nuevo,3
7326,d2c7a574-0aa8-4768-b35a-277fd54adea4,49.0,casado,,37874,1.0,0.0,6-noviembre-2021,Sevilla,Sur,43.103,-4.81,VIP,10
7327,7af2c2b0-6563-49b5-9971-21f2668d66e0,34.0,Soltero,grado universitario,58431,0.0,1.0,2-junio-2020,Madrid,Centro,42.203,-6.674,VIP,4
7328,80cea3ef-05fc-40da-909f-0e20008471c8,27.0,SOLTERO,master,45275,0.0,0.0,20-enero-2021,Zaragoza,Centro,36.611,-6.802,Corporativo,2
7329,d9a872e3-493e-448d-9aa5-616d6d15d5c8,55.0,Soltero,grado universitario,39419,0.0,0.0,19-febrero-2022,Granada,Sur,39.41,-8.626,Corporativo,11
7330,0d643f96-baa1-41de-b645-9c17d4f4c3b0,41.0,divorciado,master,27217,0.0,0.0,22-agosto-2022,Zaragoza,Centro,38.164,1.434,VIP,10
7331,3bbd63cd-1641-4ad8-98d2-f3817671365e,72.0,CASADO,grado universitario,33892,0.0,0.0,16-marzo-2019,Madrid,Centro,38.23,-0.012,Recurrente,7
7332,79171019-7862-482c-90d1-fa2b9372cdd3,35.0,SOLTERO,bachillerato,31734,1.0,0.0,24-febrero-2021,Bilbao,Norte,42.71,-4.375,Recurrente,12
7333,3c47ec0b-eb25-4e5b-888b-12999526e69a,66.0,Casado,grado universitario,28246,1.0,0.0,20-abril-2021,Zaragoza,Centro,43.442,0.29,VIP,5
7334,0df352ab-fced-4b8d-a5ab-6341fc32f1c9,38.0,Casado,grado universitario,45200,1.0,0.0,22-mayo-2021,Bilbao,Norte,39.165,-5.52,VIP,8
7335,e5725c34-c688-4935-9437-1c91e92882d7,57.0,Casado,,34347,0.0,0.0,5-agosto-2021,Bilbao,Norte,42.109,-4.794,Recurrente,5
7336,7b7b8cd5-29d4-48d0-b478-b141c17184f4,62.0,Casado,master,56159,,0.0,15-julio-2018,Granada,Sur,37.243,1.873,Recurrente,7
7337,c44e03ba-e7f7-4f8d-9095-6c2f5c35558d,27.0,Casado,grado universitario,39569,1.0,1.0,24-noviembre-2022,Valencia,Este,41.773,-6.24,Nuevo,11
7338,63cf6e43-401f-4615-b77f-1a118db5c0e5,34.0,soltero,bachillerato,79315,0.0,1.0,2-septiembre-2021,Bilbao,Norte,36.381,1.508,Nuevo,12
7339,ca8b1251-92c2-4960-aedb-e29b77cb16a2,27.0,casado,grado universitario,34123,0.0,1.0,28-julio-2019,Sevilla,Sur,38.566,-5.967,Recurrente,5
7340,a2eda037-f3e8-4a36-a42c-272c793fef6e,24.0,Soltero,bachillerato,61699,1.0,0.0,3-enero-2020,Barcelona,Este,40.265,2.217,Corporativo,10
7341,5bcbb8c9-e843-42b8-9198-416a692cb3c4,49.0,SOLTERO,grado universitario,66879,0.0,0.0,1-enero-2019,Granada,Sur,36.472,-6.195,Recurrente,4
7342,4090c3bd-df69-4f7d-96b8-2e364624b937,37.0,Casado,grado universitario,33102,1.0,0.0,22-enero-2021,Bilbao,Norte,36.885,-5.407,VIP,12
7343,83cc7f10-c969-49aa-aad7-9d7cf99916dd,41.0,Casado,bachillerato,38438,0.0,1.0,3-septiembre-2022,Bilbao,Norte,38.392,-2.205,Recurrente,7
7344,cb7eab79-6d4c-41fe-8011-73ae22ef2cf1,47.0,DIVORCIADO,master,35273,1.0,0.0,22-enero-2020,Granada,Sur,39.562,-6.535,Nuevo,6
7345,3a1fd0f2-a867-43fd-819f-109fa51ea175,18.0,soltero,master,32523,0.0,1.0,2-octubre-2022,Valencia,Este,37.609,-8.688,Recurrente,11
7346,2983a808-30f5-4e6b-9a4c-1a37e97db444,57.0,Casado,grado universitario,50345,1.0,0.0,29-agosto-2021,Valencia,Este,38.382,-5.296,Recurrente,10
7347,1fc45a7a-b41f-4ecb-80cf-9f0f350eab1f,35.0,divorciado,grado universitario,52557,0.0,0.0,21-noviembre-2021,Vigo,Norte,37.269,-3.692,Recurrente,8
7348,fd18c8e1-437d-462f-b07f-5416fb2970bb,47.0,casado,master,31543,0.0,0.0,23-abril-2018,Sevilla,Sur,36.76,-8.847,Corporativo,9
7349,52ccf5b0-c76c-4585-924e-7d9b75f6d5d0,48.0,divorciado,bachillerato,31351,1.0,1.0,8-diciembre-2019,Bilbao,Norte,39.149,0.663,Nuevo,5
7350,18641e9c-3091-48e9-92a0-22e94e89cace,58.0,divorciado,bachillerato,40006,1.0,0.0,13-junio-2020,Valencia,Este,37.657,-5.568,VIP,7
7351,c71f6fbd-ce3f-4a3e-aa7e-b95e202ba373,39.0,CASADO,basico,39556,0.0,0.0,9-noviembre-2022,Valencia,Este,40.889,-6.84,VIP,7
7352,437d086d-f413-41be-8d01-d397c112bc48,,Divorciado,grado universitario,23679,0.0,0.0,6-enero-2022,Sevilla,Sur,37.706,-1.294,Nuevo,12
7353,f761c91c-d439-4f09-804c-9e68d3828ca3,41.0,Casado,bachillerato,50793,0.0,1.0,30-noviembre-2020,Valencia,Este,37.427,1.795,VIP,4
7354,0ac8182e-297f-499f-80c3-1eb6d37a6060,43.0,CASADO,,22736,1.0,0.0,4-abril-2022,Bilbao,Norte,38.758,-3.448,Corporativo,6
7355,0170e338-a470-4fc5-abdd-f6f176012c6c,27.0,divorciado,grado universitario,30358,1.0,0.0,3-febrero-2019,Vigo,Norte,36.777,-3.761,VIP,15
7356,6a8589ec-6c7b-44fd-af40-4b7e2b879e9d,42.0,CASADO,bachillerato,42660,0.0,0.0,10-octubre-2018,Sevilla,Sur,36.31,-2.885,Recurrente,9
7357,5e67b4e3-abbc-4c16-a5f2-c59b05e120ae,35.0,Soltero,bachillerato,50523,0.0,0.0,15-febrero-2022,Valencia,Este,41.738,-7.055,Recurrente,11
7358,bf4d4966-2ae6-4c46-8248-842f9db08f6c,23.0,soltero,basico,29763,0.0,1.0,13-diciembre-2021,Barcelona,Este,37.295,-5.187,Recurrente,7
